0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150,156,162,168,174,180,186,192,198,204,210,216,222,228,234,240,246,252,258,264,270,276,282,288,294,300,306,312,318,324,330,336,342,348,354,360
# Latitudes:
-90,-84,-78,-72,-66,-60,-54,-48,-42,-36,-30,-24,-18,-12,-6,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90
# Data Matrix:
54.151283,54.386033,50.648364,50.994387,55.815574,49.469241,44.857224,54.798243,61.143093,53.034177,53.460635,59.841340,64.328948,61.891329,70.211957,71.473690,75.812452,81.679046,94.012395,100.969709,99.381042,96.656355,82.726244,70.039260,60.970430,63.777514,67.217491,71.151883,67.459455,62.928402,71.779999,73.801413,79.067681,77.710411,84.187488,84.980469,82.444903,80.306039,73.704629,78.588606,74.823390,76.042661,79.408974,76.381688,76.471775,80.929277,76.739405,80.556988,83.034413,94.770435,117.260264,130.181525,147.243798,161.539854,154.041978,129.250469,98.271375,82.314649,73.293294,65.190151
65.115457,65.411846,52.396914,48.720148,55.251817,49.686462,50.046477,54.954703,59.684429,55.821624,51.880247,61.457186,66.044284,58.226176,59.360458,69.314699,82.112669,94.057938,88.327076,87.328962,86.159632,81.228019,78.587131,72.893397,67.470325,67.113015,64.852633,67.651782,70.611513,60.738580,65.941845,66.528738,71.161960,70.450327,65.167351,74.877829,78.858595,78.744321,75.475061,82.544013,78.895603,78.717218,74.499266,65.165766,68.851551,73.304979,68.381318,72.164112,77.886865,75.567949,85.959903,95.847991,107.127699,135.335579,151.692562,140.047384,122.867547,100.925616,76.494217,69.051200
79.500030,71.794321,63.439467,53.762995,56.979921,53.913186,48.626314,51.277893,53.967975,54.630627,56.182884,63.022064,64.352062,61.618150,71.919905,84.968979,91.555478,96.313075,92.363981,81.886494,78.480456,74.935341,67.990552,61.917513,59.539895,61.802010,63.476317,64.175526,64.908537,63.631594,67.721307,66.282744,64.803779,62.593990,61.036715,66.320543,68.928689,68.440856,73.929086,75.816935,64.783866,63.793086,67.755880,63.149731,59.300260,66.594969,70.992292,68.190287,69.944951,70.635011,67.647837,73.439326,82.737929,94.133920,119.503721,127.087732,121.998773,111.890142,98.625709,92.552737
105.930600,90.073164,78.584666,68.284087,69.191153,67.780441,58.368429,56.778609,55.687649,57.944301,63.276207,72.552474,78.222387,76.001868,81.371828,89.167672,89.943372,88.108051,72.749772,67.797146,72.260299,68.740662,59.425161,54.196328,53.847880,55.642614,54.652826,54.015814,55.308753,60.870959,66.440562,63.573995,59.134223,59.018899,59.851856,62.977520,60.616870,58.316957,60.943940,59.940421,61.662794,64.968697,64.649741,66.791718,61.192043,61.748625,63.111504,61.358298,62.655798,60.000100,64.353056,70.548433,71.653730,81.329831,92.671810,104.364387,107.929843,110.344844,116.888868,121.356057
109.348222,98.724847,83.155532,84.945134,90.889142,85.555809,81.370955,82.848723,82.044409,72.564955,69.330398,83.457520,89.825840,87.763200,87.667195,87.504732,79.966322,76.179928,69.577021,58.780685,59.698063,57.928492,52.711971,50.160444,51.311970,53.716593,59.861361,61.433235,54.126148,55.001267,58.151110,53.660156,53.744167,54.830572,51.245633,54.476596,53.752248,53.712449,51.248200,48.078486,55.547914,57.883769,54.598193,57.652195,57.095150,54.437742,55.891005,59.808012,53.898642,55.843062,60.326222,61.896578,63.442968,67.499266,73.474386,76.354555,79.964657,91.811720,113.077769,118.869407
90.074462,98.091474,97.090300,98.813378,98.982491,92.813835,86.301548,92.904023,94.304403,83.362058,85.668680,94.572200,89.007040,87.815400,84.594989,70.357407,63.994876,63.826829,59.203761,57.408487,57.924543,59.289010,56.691341,49.640212,48.720423,51.822727,52.295462,54.437461,54.401643,53.894189,54.796939,53.616598,53.097608,51.293677,54.040443,55.660086,50.313474,48.890414,50.583468,54.529522,56.536624,51.479387,52.494598,62.196018,58.857172,53.896754,54.159464,47.955318,46.015337,48.534705,50.943909,56.799746,59.445468,56.863543,62.585252,66.618855,71.909456,74.696088,80.736251,81.061435
75.685820,74.724152,66.871415,68.960344,79.516923,75.437610,69.249401,78.552233,82.145760,80.802225,80.021620,74.654164,75.198994,71.412138,64.797697,58.760424,53.327859,58.801099,59.530899,56.029886,55.509092,55.891160,52.248379,49.516936,55.193255,54.967494,51.466526,51.596686,50.829355,47.823942,49.721810,53.332018,53.535838,54.582958,55.138726,54.824256,51.656800,50.109244,52.678893,57.444824,54.331273,49.720213,50.288059,48.939514,44.073831,41.151356,45.710431,48.736878,51.633259,48.864770,47.229608,54.480095,55.355905,56.293864,62.385950,65.422670,62.374872,70.299987,77.802594,77.268130
50.217969,51.374995,59.540849,61.405034,57.310363,59.686245,59.340821,60.014613,58.053903,57.247478,58.345455,53.225312,49.597226,55.056186,58.361406,51.206762,50.361867,57.639475,54.009250,46.219408,46.705021,50.153291,48.069401,47.538700,45.701270,47.827909,49.907279,55.038941,52.786865,51.203316,54.533203,54.327860,51.819186,49.773443,46.026255,47.718931,49.897000,49.862862,47.721663,49.472002,52.796614,50.796991,47.830864,45.278525,44.787727,43.722366,46.765306,45.555065,43.319546,43.558707,44.462336,48.905390,55.500562,58.069864,63.063169,64.125001,57.765574,57.792080,57.257437,50.201948
55.477314,54.026814,48.247800,44.747798,50.281292,50.128520,43.005570,42.002021,44.201931,50.160636,53.871393,55.076292,48.248109,48.654652,52.212090,45.597312,43.881755,50.875087,50.073311,48.467860,50.173898,48.267107,46.138181,45.230455,50.212082,51.035498,45.390460,45.255430,45.081460,46.305091,51.313332,52.185875,51.536805,52.540715,52.292023,52.315388,50.042616,48.526739,47.038913,45.451484,48.463910,45.341174,44.849024,40.362499,44.672859,45.086139,46.066447,50.201382,48.180389,45.484711,48.080635,44.202197,42.486892,46.467914,53.932691,59.109753,52.207488,48.884233,54.211799,55.546804
48.252092,41.863079,36.909807,43.355755,46.096646,43.082055,44.439994,42.067757,42.501882,42.863694,41.961341,46.754561,49.732438,46.066941,45.183633,45.281877,41.824691,44.234666,43.881419,44.507668,45.468627,44.839183,44.544443,45.615568,49.926232,52.161211,50.971289,49.303559,44.728770,45.194598,47.043568,46.994186,45.448744,49.227243,46.841707,48.666350,48.835805,49.159553,46.211455,46.820972,47.670321,45.291914,50.446501,49.453087,44.991911,43.710228,45.865081,47.367497,45.786072,46.953879,49.630382,48.454260,46.392727,46.956304,54.624122,58.276377,54.630045,47.876340,44.314232,46.346342
